label,text,label_encoded
ham,need say anything know outsider,0
ham,pure hearted person wonderful smile makes even hisher enemies feel guilty enemy catch world smile goodmorning amp smiley sunday,0
ham,wan gym harri,0
ham,looked addie goes back monday sucks,0
ham,didt see youkwhere,0
ham,home lei,0
ham,cool ill text,0
ham,pub,0
ham,would really appreciate call need someone talk,0
ham,weightloss girl friends make loads money ebay something give thanks god,0
ham,sir waiting letter,0
ham,take shopping mark distract isaiahd,0
ham,remains bro amongst bros,0
ham,lets make saturday monday per convenience,0
ham,umma say anything,0
ham,funny,0
ham,call times job today umma ask speed,0
ham,asked money far,0
ham,howz persons story,0
ham,world famamus,0
ham,love excited day spend make happy,0
spam,txt call claim reward hours talk time use phone subscribegbpmnth inc hrs stoptxtstop,1
ham,hope great new semester wish best made greatness,0
ham,takin linear algebra today,0
ham,like hotel dusk game think solve puzzles area thing,0
ham,yup anything lor dun wan,0
ham,going lunch,0
ham,watching lotr sis dis aft wan meet dinner nite,0
ham,dont fret ill buy ovulation test strips send wont get til like march send postal addressull alrightokay,0
ham,sorry roommates took forever come,0
ham,good good billy mates gone jogging enjoy concert,0
spam,dear voucher holder claim weeks offer please tscs apply,1
ham,lol yeah point guess,0
ham,let snow let snow kind weather brings ppl together friendships grow,0
ham,want show world princess europe,0
ham,openings room til thanksgiving without upcharge,0
ham,true passable get high score apply phd get years salary makes life easier,0
ham,gon ring,0
ham,well desperate ill call armand,0
spam,recieve tone within next hrs terms conditions please see channel teletext,1
ham,except theres chick huge boobs,0
ham,another number,0
ham,number vivek,0
ham,dled imp,0
spam,free msg ringtonefrom widelivecomindex wmlidbaeceffffirsttruejul,1
ham,otherwise part time job natuition,0
ham,life alle moneeppolum oru pole allalo,0
ham,wnevr wana fal luv vth books bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb,0
ham,yup shd haf ard pages add figures got many pages,0
ham,noooooooo please last thing need stress life fair,0
ham,got wat buy tell need come,0
ham,calling right call hand phone,0
ham,going sleep tired travel,0
ham,yes please swimming,0
spam,call freephone,1
ham,hear loud scream ltgt minutes cause gyno shoving things dont belong,0
ham,come get quite diff guess rite,0
ham,god blessget good sleep deari pray,0
ham,yeah thats thinking,0
ham,surely dont forgot comei always touch,0
ham,call ltgt min thats,0
ham,place get rooms cheap,0
ham,dont remember old commercial,0
ham,yes last practice,0
ham,alright babe justthought sayhey doinnearly endof offdam nevamindwe hook uwant lovejen,0
ham,find sitter kaitlyn sick slept day yesterday,0
ham,wish dont think gon snow much flurries usually get melt hit ground eek havent snow since ltgt even born,0
spam,private account statement shows unredeemed points call identifier code expires,1
ham,messages phone holding,0
ham,youre sure dont consent forms,0
spam,welcome select service added benefits call specially trained advisors free mobile dialling,1
ham,happy babe woo hoo party dude,0
ham,youdoing later sar xxx,0
ham,docs appointments next week tired shoving stuff ugh couldnt normal body,0
ham,family responding anything room went home diwali one called coming makes feel like died,0
ham,looking good,0
ham,booked ticket pongal,0
ham,want ltgt dado,0
ham,anyway dont think secure anything lem know want drive south chill,0
ham,think might give miss teaching til twelve lecture two damn working thing,0
ham,bring got,0
ham,bag,0
ham,wat happened cruise thing,0
ham,donno genes something,0
ham,cant dont number,0
ham,hungry,0
ham,well theres lot things happening lindsay new years sighs bars ptbo blue heron something going,0
ham,sorry ill call later meeting thing related trade please call arul ltgt,0
ham,time wrkin,0
ham,lol would mom would fit tell whole family crazy terrible,0
ham,okie,0
ham,came hme,0
ham,somewhr someone surely made god decided perfect time make meet dat person till den enjoy crushes,0
ham,much cost approx per month,0
spam,thanks ringtone order reference charged gbp per week unsubscribe anytime calling customer services,1
ham,plm come way,0
ham,aiyah rain like quite big leh drizzling least run home,0
ham,yup next stop,0
ham,multimedia message email,0
ham,din tell jus,0
ham,came look flat seems away alot wiv work got woman coming,0
spam,free tarot texts find love life try free text chance free msgs,1
ham,come slave going shell unconsciously avoiding making unhappy,0
ham,hey want anything buy,0
spam,winner valued network customer selected receivea prize reward claim call claim code valid hours,1
ham,call,0
ham,get gandhipuram walk cross cut road right side ltgt street road turn first right,0
ham,shall come get pickle,0
spam,new message please call,1
ham,skallis wont play first two odi,0
spam,todays voda numbers ending selected receive award hava match please call quoting claim code standard rates app,1
ham,dunno lei might eatin wif frens wan eat wait lar,0
ham,anything specific regards jaklin idk fuck,0
ham,tired arguing week week want ill,0
ham,carlos says hell ltgt minutes,0
ham,theres someone year ltgt toyota camry like olayiwolas mileage ltgt kits clean need know much sell raise dough soon landing sell holla back,0
ham,stayin extra week back next wed rugby weekend soon,0
ham,wait till end march nino gets,0
ham,cant believe attached seeing every day know best get babe teach class midnight,0
ham,hes adult would learn experience theres real danger dont like peeps using drugs dont need comment,0
ham,yeshere always available work place,0
ham,really hope work doesnt get stressful day,0
ham,painful personal thought always try keep everybody happy time nobody recognises alone,0
ham,dear good morning,0
ham,asked call,0
spam,congrats mobile videophones call videochat wid mates play java games dload polyh music noline rentl,1
ham,dont let studying stress,0
ham,emigrated something maybe bit hopeful,0
ham,way food fridge want meal tonight,0
ham,need tell anything going sleep good night,0
ham,brother transfered ltgt ltgt,0
ham,come din yup cut hair,0
ham,good morning princess happy new year,0
spam,freemsg todays day ready horny live town love sex fun games netcollex ltd per msg reply stop end,1
ham,kent vale lor wait,0
ham,pls pls drink plenty plenty water,0
spam,brand new mobile music service live free music player arrive shortly install phone browse content top artists,1
spam,call germany pence per minute call fixed line via access number prepayment direct access,1
ham,school ill lab stuff give call done,0
ham,office around going hospital,0
ham,rightio well arent bright early morning,0
ham,oclock mine bash flat plan,0
spam,sunshine hols claim med holiday send stamped self address envelope drinks box bray wicklow eire quiz starts saturday unsub stop,1
ham,ranjith cal drpd deeraj deepak min hold,0
spam,uve selected stay top british hotels nothing holiday valued dial claim national rate call swss,1
ham,finished class,0
ham,couldnt say dying man feel sad wanted know would probably gone late night,0
ham,sent,0
ham,know taj mahal symbol love lesser known facts mumtaz shahjahans wife wifes shahjahan killed mumtazs husband marry mumtaz died ltgt delivery married mumtazs sister question arises hell love great hari,0
ham,noi got rumour going buy apartment chennai,0
ham,ill post class,0
ham,men always needs beautiful intelligent caring loving adjustable cooperative wife law allows one wife,0
ham,life means lot love life love people life world calls friends call world,0
ham,huh lei,0
spam,guaranteed award maybe even cash claim award call free legitimat efreefone number wat think,1
ham,take ltgt min,0
ham,gud mrng dear hav nice day,0
ham,sorry ill call later,0
ham,havent lei next mon,0
ham,today song dedicated day song dedicate send valuable frnds first rply,0
spam,new local dates area lots new people registered area reply date start replys,1
ham,camera quite good mega pixels optical digital dooms lovely holiday safe hope hav good journey happy new year see couple weeks,0
ham,write wat,0
ham,long get reply defer admission til next semester,0
spam,double mins txts orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd calloptouthf,1
ham,opening mca,0
ham,dun wear jeans lor,0
ham,time dont like fun,0
ham,tell friends plan valentines day lturlgt,0
ham,directly behind abt rows behind,0
ham,hey inconvenient sis huh,0
ham,cheers tex mecause werebored yeah okden hunny uin satsounds likeyour havin grfun keep updat countinlots loveme xxxxx,0
ham,ard rest ard leastwhich price bedrm,0
ham,seeing missed call dear brother day,0
ham,forgot ask smth theres card present lei want write smth sign,0
ham,calm downon theacusations itxt cos iwana know wotu doin thewend haventcn agesring nething satlove xxx,0
spam,wow boys back take tour win vip tickets prebook vip club txt club trackmarque ltd,1
ham,really tot paper ended long ago wat copied jus got use happy lar still haf study,0
ham,work please call,0
ham,seems like weird timing night want come smoke day shitstorm attributed always coming making everyone smoke,0
ham,speaking cash yet,0
ham,byatch whassup,0
ham,problem talk later,0
ham,sure make sure knows aint smokin yet,0
ham,hiya comin bristol week april les got rudi new yrs eve snoringthey drunk bak college yet work sends ink bath,0
ham,come search tat vidnot finishd,0
ham,anything lor decide,0
ham,dunno close oredi fan,0
ham,fujitsu series lifebook good,0
ham,happy new year,0
ham,short cute good person dont try prove gud mrng,0
ham,mum ask buy food home,0
ham,per request maangalyam alaipayuthe set callertune callers press copy friends callertune,0
ham,reaching home min,0
ham,yeah sure ill leave min,0
spam,secret admirer looking make contact ufind rreveal thinks specialcall,1
ham,cant pick phone right pls send message,0
spam,hot live fantasies call per min ntt ltd box croydon,1
ham,lor town lei,0
ham,yeah wheres class,0
ham,appt lttimegt fault dont listen told twice,0
ham,ride equally uneventful many pesky cyclists around time night,0
ham,safe trip nigeria wish happiness soon company share moments,0
ham,lol always convincing,0
ham,yes dont care need bad princess,0
ham,took hooch walk toaday fell splat grazed knees everything stayed home see tomorrow,0
ham,dont know jack shit anything sayask something helpful want pretend text whatever response hypotheticalhuagauahahuagahyuhagga,0
